(Ian's, Ian Hainsworth)
(Coming Home, Chris Black)
(Coming Home, George Williams)
(Coming Home, Pat Ziegler)
(Coming Home, Mary Alice Young)
(Coming Home, Porter Scavo)
(Coming Home, Betty Murphy)
(Coming Home, Betty Applewhite)
(Coming Home, Zach Young)
(Coming Home, James Denton)
(Coming Home, Gabrielle Solis)
(Coming Home, Bree)
(Coming Home, Marcia Cross)
(Coming Home, Andrew Van de Kamp)
(Coming Home, Tom Scavo)
(Coming Home, Bree Van de Kamp)
(Coming Home, Roger Bart)
(Coming Home, Carlos Solis)
(Coming Home, Eva Longoria)
(Coming Home, Doug Savant)
(Coming Home, Justin)
(Coming Home, Paul Young)
(Coming Home, Shawn Pyfrom)
(Coming Home, Teri Hatcher)
(Coming Home, Currie Graham)
(Coming Home, Edie Britt)
(Coming Home, Arlene Sanford)
(Coming Home, Ricardo Antonio Chavira)
(Coming Home, Richard Burgi)
(Coming Home, Karl Mayer)
(Coming Home, Felicity Huffman)
(Coming Home, Shane Kinsman)
(Coming Home, Alberta Fromme)
(Coming Home, Betty)
(Coming Home, Susan Mayer)
(Coming Home, Mark Moses)
(Coming Home, Brenda Strong)
(Coming Home, Lynette Scavo)
(Coming Home, Father Crowley)
(Coming Home, Caleb Applewhite)
(Coming Home, Alfre Woodard)
(Coming Home, Preston Scavo)
(Coming Home, Mike Delfino)
(Coming Home, Mike)
(Coming Home, Mehcad Brooks)
(Coming Home, NaShawn Kearse)
(Coming Home, Ryan Carnes)
(Coming Home, Julie Mayer)
(Coming Home, Caleb)
(Coming Home, Danielle Van de Kamp)
(Coming Home, Andrea Bowen)
(Tim, Tim (4.11))
(Detective Harrison, 4362 Wisteria Lane)
(Detective Harrison, MJ Delfino)
(Detective Harrison, Bree)
(Detective Harrison, Derek Webster)
(Detective Harrison, Assassins)
(Detective Harrison, Zach)
(Detective Harrison, Beth Young)
(Detective Harrison, You Take for Granted)
(Detective Harrison, Wisteria Lane)
(Detective Harrison, Mary Alice)
(Detective Harrison, Mike)
(Detective Harrison, Renee Perry)
(Detective Harrison, I'm Still Here)
(Detective Harrison, Ben Faulkner)
(Detective Harrison, Susan Delfino)
(Detective Harrison, Felicia Tilman)
(Detective Harrison, Fairview)
(Detective Harrison, Paul)
(Detective Harrison, Donny)
(Julia Campbell, 4)
(Julia Campbell, Desperate Housewives)
(8.20, Lost My Power)
(Liasons, Liaisons)
(Yao Lin, Eli Scruggs)
(Yao Lin, Carlos Solis)
(Yao Lin, Pretty Little Picture)
(Yao Lin, Love is in the Air)
(Yao Lin, The Best Thing That Ever Could Have Happened)
(Yao Lin, S5)
(Yao Lin, Lucille Soong)
(Yao Lin, S1)
(Yao Lin, Recurring character appearances)
(Yao Lin, Gabrielle Solis)
(Ben, Ben Faulkner)
(Patrick McDonald, Carlos Solis)
(Patrick McDonald, Stuart Pankin)
(Patrick McDonald, Marilyn)
(Patrick McDonald, Gabrielle Solis)
(Patrick McDonald, You Take for Granted)
(Martha's Journal, Martha's journal)
(Christina Chang, D.A. Stone)
(Christina Chang, Desperate Housewives)
(Christina Chang, 8)
(Torch Lake, Every Day a Little Death)
(Torch Lake, Martha Huber)
(Torch Lake, Edie Britt)
(Torch Lake, Susan Delfino)
(Torch Lake, Felicia Tilman)
(Torch Lake, Fairview)
(Jackson Braddock, S4)
(Jackson Braddock, Susan Mayer)
(Jackson Braddock, Gale Harold)
(Jackson Braddock, S5)
(Jackson Braddock, Everybody Says Don't (Season 5))
(Jackson Braddock, 4353 Wisteria Lane)
(Jackson Braddock, Free)
(Jackson Braddock, MJ)
(Jackson Braddock, Season 5)
(Jackson Braddock, Recurring character appearances)
(Laurie Metcalf, 3)
(Laurie Metcalf, Desperate Housewives)
(Laurie Metcalf, Carolyn Bigsby)
(Rupert, Rupert Cavanaugh)
(Heidi Klum, 6)
(Heidi Klum, Desperate Housewives)
(Heidi Klum, Heidi Klum (6.17))
(Monique Polier, Bree Hodge)
(Monique Polier, Orson Hodge)
(Monique Polier, Carolyn Bigsby)
(Monique Polier, S3)
(Monique Polier, Harvey Bigsby)
(Monique Polier, In Buddy's Eyes)
(Monique Polier, Mike Delfino)
(Monique Polier, S4)
(Monique Polier, Recurring character appearances)
(Monique Polier, Listen to the Rain on the Roof)
(Monique Polier, Alma Hodge)
(Monique Polier, Gloria Hodge)
(Jill Brennan, Desperate Housewives)
(Jill Brennan, Tish Atherton)
(Karl, Karl Mayer)
(Ellie Herman, I Wish I Could Forget You)
(Ellie Herman, Coming Home)
(Ellie Herman, My Heart Belongs to Daddy)
(Ellie Herman, Color and Light)
(Ellie Herman, You'll Never Get Away From Me)
(Ellie Herman, One More Kiss)
(Ellie Herman, Desperate Housewives)
(Ellie Herman, Next)
(Ellie Herman, There's Something About a War)
(Jeff Melman, There Won't Be Trumpets)
(Jeff Melman, Desperate Housewives)
(Jeff Melman, Who's That Woman?)
(Jeff Melman, Fear No More)
(Jeff Melman, Love is in the Air)
(Dave Flebotte, Connect! Connect!)
(Dave Flebotte, The Glamorous Life)
(Dave Flebotte, Never Judge a Lady by Her Lover)
(Dave Flebotte, Truly Content)
(Dave Flebotte, Down the Block There's a Riot)
(Dave Flebotte, There's Always a Woman)
(Dave Flebotte, My Two Young Men)
(Dave Flebotte, Let Me Entertain You)
(Dave Flebotte, Remember Paul?)
(Dave Flebotte, Marry Me a Little)
(Dave Flebotte, Would I Think Of Suicide?)
(Dave Flebotte, City on Fire)
(Dave Flebotte, Pleasant Little Kingdom)
(Dave Flebotte, A Humiliating Business)
(Dave Flebotte, The God-Why-Don't-You-Love-Me Blues)
(Dave Flebotte, Home is the Place)
(Dave Flebotte, Everybody Says Don't (Season 5))
(Dave Flebotte, Chromolume No. 7)
(Dave Flebotte, We're So Happy You're So Happy)
(Dave Flebotte, The Story of Lucy and Jessie)
(Dave Flebotte, You Must Meet My Wife)
(Dave Flebotte, You're Gonna Love Tomorrow)
(Dave Flebotte, I Guess This is Goodbye)
(Dave Flebotte, We All Deserve to Die)
(Dave Flebotte, Crime Doesn't Pay)
(Dave Flebotte, Look Into Their Eyes and You See What They Know)
(Dave Flebotte, Season 7)
(Dave Flebotte, The Coffee Cup)
(Dave Flebotte, The Ballad of Booth)
(Dave Flebotte, Mirror, Mirror)
(Dave Flebotte, Season 5)
(Dave Flebotte, Bargaining)
(Dave Flebotte, A Spark. To Pierce the Dark.)
(Dave Flebotte, Don't Walk on the Grass)
(Dave Flebotte, Excited and Scared)
(Dave Flebotte, A Vision's Just a Vision)
(Dave Flebotte, Careful the Things You Say)
(Dave Flebotte, If It's Only In Your Head)
(Dave Flebotte, Boom Crunch)
(Dave Flebotte, Me and My Town)
(Dave Flebotte, Back in Business)
(Dave Flebotte, You Gotta Get a Gimmick)
(Dave Flebotte, Nice is Different Than Good)
(Dave Flebotte, Lovely)
(Dave Flebotte, Desperate Housewives)
(Dave Flebotte, Everybody Ought to Have a Maid)
(Dave Flebotte, If...)
(Dave Flebotte, Mama Spent Money When She Had None)
(Dave Flebotte, What More Do I Need?)
(Dave Flebotte, Kids Ain't Like Everybody Else)
(Dave Flebotte, The Thing That Counts Is What's Inside)
(Dave Flebotte, How About a Friendly Shrink?)
(Dave Flebotte, A Little Night Music)
(Dave Flebotte, In a World Where the Kings Are Employers)
(Dave Flebotte, Being Alive)
(Dave Flebotte, Sorry Grateful)
(Dave Flebotte, The Best Thing That Ever Could Have Happened)
(Dave Flebotte, Rose's Turn)
(Dave Flebotte, The Chase)
(Natalie Klein, Lynette)
(Natalie Klein, Finishing the Hat)
(Natalie Klein, S8)
(Natalie Klein, Nike Doukas)
(Natalie Klein, Pilot)
(Natalie Klein, S1)
(My Husband, The Pig, My Husband, the Pig)
(Jose Zuniga, José Zúñiga)
(1, Season 1)
(Peggy, Peggy (6.01))
(Susan's relationships, Susan Delfino)
(Stuart Pankin, Patrick McDonald)
(Stuart Pankin, Desperate Housewives)
(Stuart Pankin, 8)
(Toby (pet), Toby)
(2.24, Remember, Part 2)
(7, Season 7)
(Kara Stribling, 4)
(Kara Stribling, Desperate Housewives)
(Kara Stribling, Kara Stribling)
(Kara Stribling, Edie Britt)
(Student (5.19), Lynette)
(Student (5.19), Susan)
(Student (5.19), Karen)
(Student (5.19), Gabrielle)
(Student (5.19), Edie)
(Student (5.19), S5)
(Student (5.19), Andrew Lockridge)
(Student (5.19), Look Into Their Eyes and You See What They Know)
(Student (5.19), Travers)
(Student (5.19), Bree)
(Into the Woods, Rick Coletti)
(Into the Woods, Parker Scavo)
(Into the Woods, Brent Kinsman)
(Into the Woods, David Grossman)
(Into the Woods, Shawn Pyfrom)
(Into the Woods, Nicollette Sheridan)
(Into the Woods, Tom Scavo)
(Into the Woods, Charles McLain)
(Into the Woods, Zane Huett)
(Into the Woods, Brenda Strong)
(Into the Woods, Teri Hatcher)
(Into the Woods, Susan Delfino)
(Into the Woods, Joy Lauren)
(Into the Woods, Orson Hodge)
(Into the Woods, Alexandra Cunningham)
(Into the Woods, Travers McLain)
(Into the Woods, Mary Alice Young)
(Into the Woods, Vern)
(Into the Woods, Christine Clayburg)
(Into the Woods, James Denton)
(Into the Woods, Gabrielle Solis)
(Into the Woods, Marcia Cross)
(Into the Woods, Andrew Van de Kamp)
(Into the Woods, Bree Hodge)
(Into the Woods, Carlos Solis)
(Into the Woods, Jason Gedrick)
(Into the Woods, Eva Longoria)
(Into the Woods, Doug Savant)
(Into the Woods, Porter Scavo)
(Into the Woods, Alec Mapa)
(Into the Woods, Edie Britt)
(Into the Woods, Ricardo Antonio Chavira)
(Into the Woods, John Slattery)
(Into the Woods, Felicity Huffman)
(Into the Woods, Desperate Housewives)
(Into the Woods, Shane Kinsman)
(Into the Woods, Lynette Scavo)
(Into the Woods, Kyle MacLachlan)
(Into the Woods, Preston Scavo)
(Into the Woods, Mike Delfino)
(Into the Woods, Julie Mayer)
(Into the Woods, Victor Lang)
(Into the Woods, Danielle Van de Kamp)
(Into the Woods, Jake Cherry)
(Into the Woods, Andrea Bowen)
(The Sun Won't Set, Lynette)
(The Sun Won't Set, Matthew Applewhite)
(The Sun Won't Set, Cody Kasch)
(The Sun Won't Set, Brent Kinsman)
(The Sun Won't Set, Addison Prudy)
(The Sun Won't Set, Shawn Pyfrom)
(The Sun Won't Set, Nicollette Sheridan)
(The Sun Won't Set, Desperate Housewives)
(The Sun Won't Set, Page Kennedy)
(The Sun Won't Set, Parker Scavo)
(The Sun Won't Set, NaShawn Kearse)
(The Sun Won't Set, Danielle Van de Kamp)
(The Sun Won't Set, Zane Huett)
(The Sun Won't Set, Bob Newhart)
(The Sun Won't Set, Roger Bart)
(The Sun Won't Set, Coming Home)
(The Sun Won't Set, Susan)
(The Sun Won't Set, Joy Lauren)
(The Sun Won't Set, George Williams)
(The Sun Won't Set, Kathryn Joosten)
(The Sun Won't Set, Jenna Bans)
(The Sun Won't Set, Mary Alice Young)
(The Sun Won't Set, Betty Applewhite)
(The Sun Won't Set, Bree)
(The Sun Won't Set, James Denton)
(The Sun Won't Set, Morty Flickman)
(The Sun Won't Set, Bongo)
(The Sun Won't Set, Gabrielle Solis)
(The Sun Won't Set, Zach Young)
(The Sun Won't Set, Marcia Cross)
(The Sun Won't Set, Andrew Van de Kamp)
(The Sun Won't Set, Tom Scavo)
(The Sun Won't Set, Bree Van de Kamp)
(The Sun Won't Set, Gabrielle)
(The Sun Won't Set, Carlos Solis)
(The Sun Won't Set, Eva Longoria)
(The Sun Won't Set, Doug Savant)
(The Sun Won't Set, Paul Young)
(The Sun Won't Set, Porter Scavo)
(The Sun Won't Set, Julie Mayer)
(The Sun Won't Set, Mark Moses)
(The Sun Won't Set, Edie Britt)
(The Sun Won't Set, Charlie Babcock)
(The Sun Won't Set, Ricardo Antonio Chavira)
(The Sun Won't Set, Richard Burgi)
(The Sun Won't Set, Lesley Ann Warren)
(The Sun Won't Set, Karl Mayer)
(The Sun Won't Set, Pat Crawford Brown)
(The Sun Won't Set, Felicity Huffman)
(The Sun Won't Set, Come In, Stranger)
(The Sun Won't Set, Betty)
(The Sun Won't Set, Stephen Cragg)
(The Sun Won't Set, Shane Kinsman)
(The Sun Won't Set, Brenda Strong)
(The Sun Won't Set, Lynette Scavo)
(The Sun Won't Set, Ida Greenberg)
(The Sun Won't Set, Caleb Applewhite)
(The Sun Won't Set, Alfre Woodard)
(The Sun Won't Set, Stu)
(The Sun Won't Set, Preston Scavo)
(The Sun Won't Set, Ty Grant)
(The Sun Won't Set, Mike Delfino)
(The Sun Won't Set, Mike)
(The Sun Won't Set, Mehcad Brooks)
(The Sun Won't Set, Sophie Bremmer)
(The Sun Won't Set, Teri Hatcher)
(The Sun Won't Set, Susan Mayer)
(The Sun Won't Set, Andrea Bowen)
(The Sun Won't Set, Karen McCluskey)
(Bob, Bob Hunter)
(Wayne Davis, Dylan Davis)
(Wayne Davis, Sunday)
(Wayne Davis, Lillian Simms)
(Wayne Davis, Season 4)
(Wayne Davis, Recurring character appearances)
(Wayne Davis, Gary Cole)
(Wayne Davis, Free)
(Wayne Davis, Katherine Mayfair)
(Wayne Davis, In Buddy's Eyes)
(Eli Scruggs, Edie Britt)
(Eli Scruggs, S5)
(Eli Scruggs, Carlos Solis)
(Eli Scruggs, Karl Mayer)
(Eli Scruggs, Mary Alice Young)
(Eli Scruggs, Beau Bridges)
(Eli Scruggs, Wisteria Lane)
(Eli Scruggs, Lynette Scavo)
(Eli Scruggs, Bree)
(Eli Scruggs, Rex Van de Kamp)
(Eli Scruggs, Penny)
(Eli Scruggs, The Best Thing That Ever Could Have Happened)
(Eli Scruggs, Susan Mayer)
(Eli Scruggs, Karen McCluskey)
(Eli Scruggs, Gabrielle)
(8.19, With So Little to Be Sure Of)
(S8, Season 8)
(Alma Hodge, Martha Huber)
(Alma Hodge, Susan Delfino)
(Alma Hodge, Orson Hodge)
(Alma Hodge, Finishing the Hat)
(Alma Hodge, Season 3)
(Alma Hodge, S3)
(Alma Hodge, S8)
(Alma Hodge, Recurring character appearances)
(Alma Hodge, Bradley Scott)
(Alma Hodge, Wisteria Lane)
(Alma Hodge, Julie Mayer)
(Alma Hodge, 4351 Wisteria Lane)
(Alma Hodge, Valerie Mahaffey)
(Alma Hodge, The Little Things You Do Together)
(Alma Hodge, Listen to the Rain on the Roof)
(Alma Hodge, Orson)
(Alma Hodge, Gloria Hodge)
(Alma Hodge, Julie's daughter)
(Alma Hodge, MJ Delfino)
(In Buddy's Eyes, Rick Coletti)
(In Buddy's Eyes, Parker Scavo)
(In Buddy's Eyes, Brent Kinsman)
(In Buddy's Eyes, Shawn Pyfrom)
(In Buddy's Eyes, Nicollette Sheridan)
(In Buddy's Eyes, Tom Scavo)
(In Buddy's Eyes, Zane Huett)
(In Buddy's Eyes, Rachel Fox)
(In Buddy's Eyes, Brenda Strong)
(In Buddy's Eyes, Jeff Greenstein)
(In Buddy's Eyes, Joy Lauren)
(In Buddy's Eyes, Eva Longoria Parker)
(In Buddy's Eyes, Dylan Mayfair)
(In Buddy's Eyes, Larry Shaw)
(In Buddy's Eyes, Mary Alice Young)
(In Buddy's Eyes, Julie Mayer)
(In Buddy's Eyes, James Denton)
(In Buddy's Eyes, Gabrielle Solis)
(In Buddy's Eyes, Marcia Cross)
(In Buddy's Eyes, Andrew Van de Kamp)
(In Buddy's Eyes, Bree Hodge)
(In Buddy's Eyes, Kayla Scavo)
(In Buddy's Eyes, Carlos Solis)
(In Buddy's Eyes, Jason Gedrick)
(In Buddy's Eyes, Eva Longoria)
(In Buddy's Eyes, Doug Savant)
(In Buddy's Eyes, Porter Scavo)
(In Buddy's Eyes, Katherine Mayfair)
(In Buddy's Eyes, Lyndsy Fonseca)
(In Buddy's Eyes, Edie Britt)
(In Buddy's Eyes, Ricardo Antonio Chavira)
(In Buddy's Eyes, Mother Said)
(In Buddy's Eyes, Dana Delany)
(In Buddy's Eyes, Felicity Huffman)
(In Buddy's Eyes, Desperate Housewives)
(In Buddy's Eyes, Monique Polier)
(In Buddy's Eyes, Shane Kinsman)
(In Buddy's Eyes, Orson Hodge)
(In Buddy's Eyes, Lynette Scavo)
(In Buddy's Eyes, Kyle MacLachlan)
(In Buddy's Eyes, Preston Scavo)
(In Buddy's Eyes, Mike Delfino)
(In Buddy's Eyes, Danielle Katz)
(In Buddy's Eyes, Teri Hatcher)
(In Buddy's Eyes, Susan Mayer)
(In Buddy's Eyes, Danielle Van de Kamp)
(In Buddy's Eyes, Susan Delfino)
(In Buddy's Eyes, Andrea Bowen)
(Ben Faulkner, Lynette)
(Ben Faulkner, Witch's Lament)
(Ben Faulkner, Julie)
(Ben Faulkner, Always in Control)
(Ben Faulkner, Any Moment)
(Ben Faulkner, Chuck)
(Ben Faulkner, Renee)
(Ben Faulkner, Regular character appearances)
(Ben Faulkner, Making The Connection)
(Ben Faulkner, Finishing the Hat)
(Ben Faulkner, What's to Discuss, Old Friend)
(Ben Faulkner, Mike)
(Ben Faulkner, What's the Good of Being Good)
(Ben Faulkner, Get Out of My Life)
(Ben Faulkner, Making the Connection)
(Ben Faulkner, Putting It Together)
(Ben Faulkner, S8)
(Ben Faulkner, Give Me the Blame)
(Ben Faulkner, Season 8)
(Ben Faulkner, Gaby)
(Ben Faulkner, Secrets That I Never Want to Know)
(Ben Faulkner, Doug Perry)
(Ben Faulkner, Susan)
(Ben Faulkner, Karen)
(Ben Faulkner, Who Can Say What's True?)
(Ben Faulkner, Women and Death)
(Ben Faulkner, D.A. Stone)
(Ben Faulkner, Lost My Power)
(Ben Faulkner, Angie)
(Ben Faulkner, Donny)
(Ben Faulkner, Charles Mesure)
(Ben Faulkner, Wisteria Lane)
(Ben Faulkner, She Needs Me)
(Ben Faulkner, Dave)
(Ben Faulkner, Bree)
(Ben Faulkner, Alejandro)
(Ben Faulkner, Renee Perry)
(Ben Faulkner, 4356 Wisteria Lane)
(Ben Faulkner, The Art of Making Art)
(Ben Faulkner, Ana)
(NaShawn Kearse, Coming Home)
(NaShawn Kearse, Desperate Housewives)
(NaShawn Kearse, Page Kennedy)
(NaShawn Kearse, 2)
(NaShawn Kearse, Caleb Applewhite)
(NaShawn Kearse, The Sun Won't Set)
(Angie Bolen, I Guess This is Goodbye)
(Angie Bolen, Never Judge a Lady by Her Lover)
(Angie Bolen, Iris Beckley)
(Angie Bolen, Bree Van de Kamp)
(Angie Bolen, My Two Young Men)
(Angie Bolen, Orson)
(Angie Bolen, Jeffrey Nordling)
(Angie Bolen, The Glamorous Life)
(Angie Bolen, Chuck)
(Angie Bolen, The Ballad of Booth)
(Angie Bolen, The God-Why-Don't-You-Love-Me Blues)
(Angie Bolen, Chromolume No. 7)
(Angie Bolen, Susan)
(Angie Bolen, Nick)
(Angie Bolen, Ben)
(Angie Bolen, Dave)
(Angie Bolen, Patrick)
(Angie Bolen, Wisteria Lane)
(Angie Bolen, Don't Walk on the Grass)
(Angie Bolen, Nick Bolen)
(Angie Bolen, Bree)
(Angie Bolen, We All Deserve to Die)
(Angie Bolen, Julie)
(Angie Bolen, Katherine)
(Angie Bolen, The Coffee Cup)
(Angie Bolen, Season 6)
(Angie Bolen, Marc Cherry)
(Angie Bolen, Danny)
(Angie Bolen, Boom Crunch)
(Angie Bolen, 4352 Wisteria Lane)
(Angie Bolen, Would I Think of Suicide?)
(Angie Bolen, Renee)
(Angie Bolen, Regular character appearances)
(Angie Bolen, Porter Scavo)
(Angie Bolen, Careful the Things You Say)
(Angie Bolen, Mike)
(Angie Bolen, Edie Britt)
(Angie Bolen, Rose De Luca)
(Angie Bolen, Carlos)
(Angie Bolen, Gaby)
(Angie Bolen, Eddie)
(Angie Bolen, Danny Bolen)
(Angie Bolen, Chromolume No.7)
(Angie Bolen, Nice is Different Than Good)
(Angie Bolen, Lee)
(Angie Bolen, Desperate Housewives)
(Angie Bolen, Everybody Ought to Have a Maid)
(Angie Bolen, Mitzi)
(Angie Bolen, If...)
(Angie Bolen, Drea de Matteo)
(Angie Bolen, Rose de Luca)
(Angie Bolen, The Chase)
(Angie Bolen, How About a Friendly Shrink?)
(Angie Bolen, A Little Night Music)
(Angie Bolen, Mary Alice)
(Angie Bolen, Mona Clarke)
(Angie Bolen, Being Alive)
(Angie Bolen, S6)
(Angie Bolen, Julie Mayer)
(Angie Bolen, Patrick Logan)
(Angie Bolen, Ana)
(3.01, Listen to the Rain on the Roof)
(I'll Swallow Poison on Sunday, Lynette)
(I'll Swallow Poison on Sunday, Parker Scavo)
(I'll Swallow Poison on Sunday, Tom)
(I'll Swallow Poison on Sunday, Vanessa Williams)
(I'll Swallow Poison on Sunday, Bree Van de Kamp)
(I'll Swallow Poison on Sunday, Ricardo Antonio Chavira)
(I'll Swallow Poison on Sunday, Tom Scavo)
(I'll Swallow Poison on Sunday, Renee Perry)
(I'll Swallow Poison on Sunday, Chuck Vance)
(I'll Swallow Poison on Sunday, Susan Delfino)
