removed,numNodes,numEdges,averageInDegree,averageOutDegree,selfLinks,averagePathLength,sizeLargest
Aaron Shure,1048,5638,5.379770992366412,5.379770992366412,2,4.6329063291397246,627
Gene Stupnitsky,1047,5591,5.340019102196752,5.340019102196752,2,4.638711821086262,626
Kevin,1046,5544,5.30019120458891,5.30019120458891,2,4.638711821086262,626
Ryan,1045,5497,5.260287081339713,5.260287081339713,2,4.638711821086262,626
Robert California,1044,5451,5.221264367816092,5.221264367816092,2,4.652832654237149,624
The Office UK,1043,5405,5.182166826462129,5.182166826462129,2,4.67156637574644,623
Dunder Mifflin family members and loved ones,1042,5360,5.143953934740883,5.143953934740883,2,4.67156637574644,623
Melora Hardin,1041,5315,5.10566762728146,5.10566762728146,2,4.67156637574644,623
Pete Miller,1040,5270,5.0673076923076925,5.0673076923076925,2,4.673966856011257,620
Oscar,1039,5226,5.029836381135707,5.029836381135707,2,4.673966856011257,620
Office Olympics,1038,5182,4.992292870905588,4.992292870905588,2,4.686817653890825,616
The Merger,1037,5138,4.954676952748312,4.954676952748312,2,4.7115780832075425,615
Dunder Mifflin,1036,5094,4.916988416988417,4.916988416988417,2,4.7115780832075425,615
Lee Eisenberg,1035,5051,4.880193236714976,4.880193236714976,2,4.751730954190158,614
A Benihana Christmas,1034,5008,4.843326885880077,4.843326885880077,2,4.762096536180945,611
Angela,1033,4965,4.806389157792837,4.806389157792837,2,4.762096536180945,611
Clark Green,1032,4922,4.76937984496124,4.76937984496124,2,4.768429694926972,609
Threat Level Midnight,1031,4880,4.7332686711930165,4.7332686711930165,2,4.777667887800225,608
The Job,1030,4839,4.6980582524271846,4.6980582524271846,2,4.791220143431147,607
Branch Wars,1029,4798,4.662779397473275,4.662779397473275,2,4.799680877178627,606
Did I Stutter?,1028,4757,4.627431906614786,4.627431906614786,2,4.824566461291775,604
Free Family Portrait Studio,1027,4717,4.592989289191821,4.592989289191821,2,4.8367575191594625,603
Money,1026,4677,4.558479532163743,4.558479532163743,2,4.8500973845297715,600
St. Patrick's Day,1025,4638,4.524878048780487,4.524878048780487,2,4.803169957961776,578
Season 2 DVD,1024,4599,4.4912109375,4.4912109375,2,4.809481243653124,574
Casino Night,1023,4561,4.458455522971652,4.458455522971652,2,4.834745969562723,573
Justin Spitzer,1022,4523,4.425636007827789,4.425636007827789,2,4.856974024224462,572
Charles Miner,1021,4485,4.392752203721841,4.392752203721841,2,4.868821878950452,570
David Brent,1020,4448,4.36078431372549,4.36078431372549,2,4.876364513973118,569
Take Your Daughter to Work Day,1019,4411,4.328753680078508,4.328753680078508,2,4.888791615835351,563
Season 3 DVD,1018,4374,4.296660117878193,4.296660117878193,2,4.897467956732773,559
Launch Party,1017,4337,4.264503441494592,4.264503441494592,2,4.914621982844604,558
Christmas Party,1016,4301,4.233267716535433,4.233267716535433,2,4.938228950053602,557
Stress Relief,1015,4265,4.201970443349754,4.201970443349754,2,4.950983835821381,555
Manager and Salesman,1014,4229,4.170611439842209,4.170611439842209,2,4.978257989733399,550
Background Employees,1013,4194,4.140177690029615,4.140177690029615,2,4.977028572188319,549
Randall Einhorn,1012,4159,4.109683794466403,4.109683794466403,2,5.038234430670278,548
Fun Run,1011,4124,4.079129574678536,4.079129574678536,2,5.0105875607123584,545
Phyllis' Wedding,1010,4089,4.048514851485148,4.048514851485148,2,5.015233972376829,540
List of Guest Stars,1009,4055,4.018830525272547,4.018830525272547,2,5.015233972376829,540
Halloween,1008,4021,3.9890873015873014,3.9890873015873014,2,5.036843666158589,539
Grief Counseling,1007,3988,3.9602780536246276,3.9602780536246276,2,5.047919073121215,535
The Dundies,1006,3955,3.9314115308151094,3.9314115308151094,2,5.063196098685274,534
New Boss,1005,3923,3.9034825870646768,3.9034825870646768,2,5.07842092172121,531
Diversity Day,1004,3891,3.8754980079681274,3.8754980079681274,2,5.0922602275564435,530
Basketball,1003,3859,3.847457627118644,3.847457627118644,2,5.102903297956003,527
Safety Training,1002,3827,3.81936127744511,3.81936127744511,2,5.124935723338766,526
Tim Canterbury,1001,3796,3.792207792207792,3.792207792207792,2,5.108788805320597,519
Mose Schrute,1000,3765,3.765,3.765,2,5.218999745100685,517
Weight Loss,999,3734,3.7377377377377377,3.7377377377377377,2,5.233672010235568,516
Booze Cruise,998,3703,3.7104208416833666,3.7104208416833666,2,5.2481792717086835,511
Email Surveillance,997,3673,3.6840521564694084,3.6840521564694084,2,5.276167181935585,506
Search Committee,996,3643,3.6576305220883536,3.6576305220883536,2,5.296812749003984,503
Toby,995,3613,3.631155778894472,3.631155778894472,2,5.296812749003984,503
Creed,994,3583,3.6046277665995974,3.6046277665995974,2,5.296812749003984,503
Brent Forrester,993,3554,3.579053373615307,3.579053373615307,2,5.366227703954641,502
Chair Model,992,3525,3.5534274193548385,3.5534274193548385,2,5.402284675796715,497
Beach Games,991,3496,3.5277497477295663,3.5277497477295663,2,5.413317261731576,491
Stanley,990,3467,3.502020202020202,3.502020202020202,2,5.413317261731576,491
Sexual Harassment,989,3438,3.4762386248736097,3.4762386248736097,2,5.438267916652641,488
Season 5 DVD,988,3409,3.450404858299595,3.450404858299595,2,5.458564656374376,487
The Deposition,987,3380,3.42451874366768,3.42451874366768,2,5.478153484016735,483
Health Care,986,3351,3.398580121703854,3.398580121703854,2,5.540038115038115,481
Phyllis,985,3322,3.3725888324873097,3.3725888324873097,2,5.540038115038115,481
Whistleblower,984,3293,3.3465447154471546,3.3465447154471546,2,5.60132249019488,479
Dunder Mifflin Infinity,983,3265,3.3214649033570702,3.3214649033570702,2,5.610816024523016,477
Ricky Gervais,982,3237,3.296334012219959,3.296334012219959,2,5.626050420168068,476
Cocktails,981,3209,3.271151885830785,3.271151885830785,2,5.661073496222157,474
Nate,980,3181,3.2459183673469387,3.2459183673469387,2,5.711711468566699,472
Hot Girl,979,3153,3.2206332992849847,3.2206332992849847,2,5.738311482103162,470
NBC,978,3126,3.196319018404908,3.196319018404908,2,5.738311482103162,470
Gareth Keenan,977,3099,3.171954964176049,3.171954964176049,2,5.738311482103162,470
Main Characters,976,3072,3.1475409836065573,3.1475409836065573,2,5.738311482103162,470
Sabre (company),975,3045,3.123076923076923,3.123076923076923,2,5.785620161423159,468
Diwali,974,3018,3.0985626283367558,3.0985626283367558,2,5.798785687801261,465
Season 7 DVD,973,2991,3.0739979445015417,3.0739979445015417,2,5.804731985077558,463
Party Planning Committee,972,2964,3.049382716049383,3.049382716049383,2,5.858245093282339,459
Catherine Tate,971,2937,3.024716786817714,3.024716786817714,2,5.858245093282339,459
Cathy Simms,970,2911,3.0010309278350515,3.0010309278350515,2,5.876924258128911,457
Crime Aid,969,2885,2.977296181630547,2.977296181630547,2,5.91088297667245,456
The Convention,968,2859,2.9535123966942147,2.9535123966942147,2,6.070010158432476,453
Golden Ticket,967,2833,2.9296794208893484,2.9296794208893484,2,6.090329700922686,449
Michael Schur,966,2808,2.906832298136646,2.906832298136646,2,6.090329700922686,449
The Office: The Accountants,965,2783,2.883937823834197,2.883937823834197,2,6.168599193032918,448
Boys and Girls,964,2759,2.862033195020747,2.862033195020747,2,6.215906086673581,444
Dunder Mifflin Stamford,963,2735,2.8400830737279334,2.8400830737279334,2,6.284688234268066,442
Drug Testing,962,2711,2.818087318087318,2.818087318087318,2,6.3705373783392005,440
The Alliance,961,2687,2.7960457856399583,2.7960457856399583,2,6.49702000187225,439
Meredith,960,2663,2.7739583333333333,2.7739583333333333,2,6.49702000187225,439
The Fire,959,2640,2.7528675703858188,2.7528675703858188,2,6.573067594643045,436
The Meeting,958,2617,2.731732776617954,2.731732776617954,2,6.597292042622669,432
Dawn Tinsley,957,2594,2.7105538140020897,2.7105538140020897,2,6.597292042622669,432
The Inner Circle,956,2571,2.6893305439330546,2.6893305439330546,2,6.631219168428471,430
Stephen Merchant,955,2548,2.668062827225131,2.668062827225131,2,6.660338104263338,429
Erin,954,2525,2.646750524109015,2.646750524109015,2,6.660338104263338,429
Branch Closing,953,2502,2.625393494228751,2.625393494228751,2,6.7117686970605615,428
Jake Lacy,952,2479,2.6039915966386555,2.6039915966386555,2,6.718760651339732,427
Survivor Man,951,2457,2.583596214511041,2.583596214511041,2,6.770439105219553,426
The Coup,950,2435,2.5631578947368423,2.5631578947368423,2,6.8313446046631485,423
Clark Duke,949,2413,2.542676501580611,2.542676501580611,2,6.8536546926185675,422
Andy Buckley,948,2391,2.5221518987341773,2.5221518987341773,2,6.895147607736681,421
Michael Scott Paper Company,947,2370,2.5026399155227033,2.5026399155227033,2,6.933436868369665,419
Lecture Circuit Part 1,946,2349,2.483086680761099,2.483086680761099,2,6.973971062384543,418
Sex Ed,945,2328,2.4634920634920636,2.4634920634920636,2,7.023522937905468,416
James Spader,944,2307,2.4438559322033897,2.4438559322033897,2,7.023522937905468,416
Darryl,943,2286,2.4241781548250265,2.4241781548250265,2,7.023522937905468,416
Back From Vacation,942,2265,2.4044585987261144,2.4044585987261144,2,7.077668994397071,414
The Fight,941,2245,2.385759829968119,2.385759829968119,2,7.221826597828022,411
